title,category,date_text,date_start,date_end,comune,region,region_slug,area,area_slug,url,description,indirizzo,prezzo,lat,lon
SagrafavoriteSagra della torta al testo,,1 agosto - 10 agosto 2026,2026-08-01,2026-08-10,Acquasparta,Umbria,umbria,Orvieto e Terni,orvieto-e-terni,https://sagr.it/umbria/orvieto-e-terni/eventi/sagra-della-torta-al-testo,,,,,
SagrafavoriteSagra del Manfricolo,,6 agosto - 15 agosto 2026,2026-08-06,2026-08-15,Avigliano Umbro,Umbria,umbria,Orvieto e Terni,orvieto-e-terni,https://sagr.it/umbria/orvieto-e-terni/eventi/sagra-del-manfricolo,,,,,
SagrafavoriteSagra del tartufo,,9 agosto - 14 agosto 2026,2026-08-09,2026-08-14,Arrone,Umbria,umbria,Orvieto e Terni,orvieto-e-terni,https://sagr.it/umbria/orvieto-e-terni/eventi/sagra-del-tartufo-mp7j70j1,,,,,
SagrafavoriteSagra dell'Anatra,,14 agosto - 23 agosto 2026,2026-08-14,2026-08-23,Montecastrilli,Umbria,umbria,Orvieto e Terni,orvieto-e-terni,https://sagr.it/umbria/orvieto-e-terni/eventi/sagra-dell-anatra,,,,,
SagrafavoritePane e olio,,4 ottobre - 26 ottobre 2026,2026-10-04,2026-10-26,Stroncone,Umbria,umbria,Orvieto e Terni,orvieto-e-terni,https://sagr.it/umbria/orvieto-e-terni/eventi/pane-e-olio,,,,,
SagrafavoriteSagra della Salsiccia,,19 ottobre 2026,2026-10-19,2026-10-19,Coltodino,Umbria,umbria,Orvieto e Terni,orvieto-e-terni,https://sagr.it/umbria/orvieto-e-terni/eventi/sagra-della-salsiccia,,,,,
SagrafavoriteOlio & Farro,,25 ottobre - 26 ottobre 2026,2026-10-25,2026-10-26,Alviano,Umbria,umbria,Orvieto e Terni,orvieto-e-terni,https://sagr.it/umbria/orvieto-e-terni/eventi/olio-farro,,,,,
MercatofavoriteFiera Verde Marsciano,,18 aprile - 19 aprile 2026,2026-04-18,2026-04-19,Marsciano,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/fiera-verde-marsciano,,,,,
SagrafavoriteSagra degli Asparagi di Bosco a Pietrafitta,,24 aprile - 3 maggio 2026,2026-04-24,2026-05-03,Piegaro,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-degli-asparagi-di-bosco-a-pietrafitta,,,,,
SagrafavoriteSagra degli Strangozzi e Asparagi,,24 aprile - 3 maggio 2026,2026-04-24,2026-05-03,Spoleto,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-degli-strangozzi-e-asparagi,,,,,
SagrafavoriteSagra degli Strangozzi e Asparagi di Eggi,,24 aprile - 3 maggio 2026,2026-04-24,2026-05-03,Eggi,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-degli-strangozzi-e-asparagi-di-eggi,,,,,
SagrafavoriteOnly Wine,Festival,25 aprile - 27 aprile 2026,2026-04-25,2026-04-27,Città di Castello,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/only-wine-festival,,,,,
RievocazionefavoriteTodi Città degli Arcieri,,1 maggio - 3 maggio 2026,2026-05-01,2026-05-03,Todi,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/todi-citta-degli-arcieri,,,,,
RievocazionefavoriteCalendimaggio,,6 maggio - 9 maggio 2026,2026-05-06,2026-05-09,Assisi,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/calendimaggio,,,,,
Festa patronalefavoriteFesta dei ceri,,15 maggio 2026,2026-05-15,2026-05-15,Gubbio,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/festa-dei-ceri,,,,,
SagrafavoritePorchettiamo,,22 maggio - 24 maggio 2026,2026-05-22,2026-05-24,San Terenziano,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/porchettiamo,,,,,
Evento culturalefavoriteFiori in Città,,23 maggio - 24 maggio 2026,2026-05-23,2026-05-24,Città di Castello,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/fiori-in-citta,,,,,
FierafavoritePerugia Flower Show,,23 maggio - 24 maggio 2026,2026-05-23,2026-05-24,Perugia,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/perugia-flower-show,,,,,
SagrafavoriteSagra dell'acciaccata,,29 maggio - 7 giugno 2026,2026-05-29,2026-06-07,Fornole,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-dell-acciaccata,,,,,
RievocazionefavoritePalio della Balestra,,31 maggio 2026,2026-05-31,2026-05-31,Gubbio,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/palio-della-balestra,,,,,
SagrafavoriteFesta della Primavera 2.0,,1 giugno - 7 giugno 2026,2026-06-01,2026-06-07,Bastia Umbra,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/festa-della-primavera-2-0,,,,,
SagrafavoriteSagra della Boscaiola,,5 giugno - 14 giugno 2026,2026-06-05,2026-06-14,Bosco,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-della-boscaiola,,,,,
SagrafavoriteSagra mondiale della gota,,5 giugno - 14 giugno 2026,2026-06-05,2026-06-14,San Giustino,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-mondiale-della-gota,,,,,
Festa patronalefavoriteInfiorata di Città della Pieve,,11 giugno - 21 giugno 2026,2026-06-11,2026-06-21,Città della Pieve,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/infiorata-di-citta-della-pieve,,,,,
Street FoodfavoriteTodi Mangiami Street Food,,11 giugno - 14 giugno 2026,2026-06-11,2026-06-14,Todi,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/todi-mangiami-street-food,,,,,
FestivalfavoriteGiugno in Festa,,12 giugno - 21 giugno 2026,2026-06-12,2026-06-21,Deruta,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/giugno-in-festa,,,,,
RievocazionefavoriteGiostra della Quintana,,12 giugno - 13 settembre 2026,2026-06-12,2026-09-13,Foligno,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/giostra-della-quintana,,,,,
SagrafavoriteFesta della Ciliegia,,12 giugno - 21 giugno 2026,2026-06-12,2026-06-21,Assisi,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/festa-della-ciliegia-mq9mb83o,,,,,
SagrafavoriteSagra del piccione in carrozza,,12 giugno - 21 giugno 2026,2026-06-12,2026-06-21,Perugia,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-del-piccione-in-carrozza,,,,,
SagrafavoriteSagra dell'Ortolano,,12 giugno - 21 giugno 2026,2026-06-12,2026-06-21,Perugia,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-dell-ortolano,,,,,
RievocazionefavoritePalio Arnense,,15 giugno - 21 giugno 2026,2026-06-15,2026-06-21,Ripa,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/palio-arnense,,,,,
RievocazionefavoriteIl Mercato delle Gaite,,17 giugno - 28 giugno 2026,2026-06-17,2026-06-28,Bevagna,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/il-mercato-delle-gaite,,,,,
FestivalfavoriteHumus Music Fest,,19 giugno - 21 giugno 2026,2026-06-19,2026-06-21,San Feliciano,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/humus-music-fest,,,,,
"SagrafavoriteSagra degli Gnocchi, Suino e del Buon Vino",,19 giugno - 28 giugno 2026,2026-06-19,2026-06-28,San Brizio di Spoleto,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-degli-gnocchi-suino-e-del-buon-vino,,,,,
"SagrafavoriteSagra degli Gnocchi, Suino e del Buon Vino",,19 giugno - 28 giugno 2026,2026-06-19,2026-06-28,Spoleto,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-degli-gnocchi-suino-e-del-buon-vino-mqn2drs8,,,,,
SagrafavoriteRaduno Nazionale Polentari d'Italia,,20 giugno 2026,2026-06-20,2026-06-20,Gubbio,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/raduno-nazionale-polentari-d-italia,,,,,
SagrafavoriteSagra degli gnocchi,,20 giugno - 29 giugno 2026,2026-06-20,2026-06-29,Perugia,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-degli-gnocchi,,,,,
FestivalfavoriteUmbria che spacca,,24 giugno - 28 giugno 2026,2026-06-24,2026-06-28,Perugia,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/umbria-che-spacca,,,,,
SagrafavoriteRiosecco in Festa,,24 giugno - 28 giugno 2026,2026-06-24,2026-06-28,Città di Castello,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/riosecco-in-festa,,,,,
SagrafavoriteFesta del Grano,,25 giugno - 5 luglio 2026,2026-06-25,2026-07-05,Deruta,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/festa-del-grano-mqn2ds2c,,,,,
SagrafavoriteChiugiana Ti Aspetta,,26 giugno - 5 luglio 2026,2026-06-26,2026-07-05,Corciano,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/chiugiana-ti-aspetta,,,,,
SagrafavoriteEstate Borghigiana,,26 giugno - 28 giugno 2026,2026-06-26,2026-06-28,Cerreto di Spoleto,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/estate-borghigiana,,,,,
SagrafavoriteFesta della Torta al Testo,,26 giugno - 5 luglio 2026,2026-06-26,2026-07-05,Perugia,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/festa-della-torta-al-testo,,,,,
SagrafavoriteFesta della Torta al Testo e dei vini Doc dei Colli Perugini,,26 giugno - 5 luglio 2026,2026-06-26,2026-07-05,Pila,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/festa-della-torta-al-testo-e-dei-vini-doc-dei-colli-perugini,,,,,
SagrafavoriteFesta di Inizio Estate a Resina,,26 giugno - 5 luglio 2026,2026-06-26,2026-07-05,Perugia,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/festa-di-inizio-estate-a-resina,,,,,
SagrafavoriteMarcellano VinCanta,,26 giugno - 5 luglio 2026,2026-06-26,2026-07-05,Marcellano,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/marcellano-vincanta,,,,,
SagrafavoriteSagra dell'Agnello Scottadito e dei Prodotti Tipici Umbri,,26 giugno - 5 luglio 2026,2026-06-26,2026-07-05,Monte Castello di Vibio,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-dell-agnello-scottadito-e-dei-prodotti-tipici-umbri,,,,,
SagrafavoriteSagra della Gastronomia Castelnovese,,26 giugno - 5 luglio 2026,2026-06-26,2026-07-05,Castelnuovo di Assisi,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-della-gastronomia-castelnovese,,,,,
SagrafavoriteSagra della barbozza e delle carni alla brace,,26 giugno - 5 luglio 2026,2026-06-26,2026-07-05,Cerqueto,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-della-barbozza-e-delle-carni-alla-brace,,,,,
SagrafavoriteUna Sana Festa Paesana,,26 giugno - 5 luglio 2026,2026-06-26,2026-07-05,Città di Castello,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/una-sana-festa-paesana,,,,,
SagrafavoriteSagra del Bico,,27 giugno - 6 luglio 2026,2026-06-27,2026-07-06,Piazze,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-del-bico,,,,,
SagrafavoritePierantonio e S. Orfeto in Festa,,1 luglio - 5 luglio 2026,2026-07-01,2026-07-05,Umbertide,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/pierantonio-e-s-orfeto-in-festa,,,,,
SagrafavoriteSagra della Lumaca,,2 luglio - 5 luglio 2026,2026-07-02,2026-07-05,Città della Pieve,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-della-lumaca-mqn2ds3l,,,,,
SagrafavoriteBadiola nel Verde - Sagra del Baccalà alla Perugina,,3 luglio - 12 luglio 2026,2026-07-03,2026-07-12,Perugia,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/badiola-nel-verde-sagra-del-baccala-alla-perugina,,,,,
SagrafavoriteSagra dei Frutti del Bosco e dei Prodotti Tipici dell'Umbria,,3 luglio - 12 luglio 2026,2026-07-03,2026-07-12,Marsciano,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-dei-frutti-del-bosco-e-dei-prodotti-tipici-dell-umbria,,,,,
SagrafavoriteSagra dei Frutti del bosco e dei Prodotti Tipici dell'Umbria,,3 luglio - 12 luglio 2026,2026-07-03,2026-07-12,Papiano,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-dei-frutti-del-bosco-e-dei-prodotti-tipici-dell-umbria-mqt9i3i9,,,,,
SagrafavoriteSagra del Tartufo,,3 luglio - 12 luglio 2026,2026-07-03,2026-07-12,Ripa di Perugia,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-del-tartufo-mqt9i3kn,,,,,
SagrafavoriteSagra del Tartufo a Ripa,,3 luglio - 12 luglio 2026,2026-07-03,2026-07-12,Perugia,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-del-tartufo-a-ripa,,,,,
SagrafavoriteSagra della Granocchia,,3 luglio - 12 luglio 2026,2026-07-03,2026-07-12,Capanne,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-della-granocchia,,,,,
SagrafavoriteSagra dei frutti di bosco,,4 luglio - 13 luglio 2026,2026-07-04,2026-07-13,Papiano,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-dei-frutti-di-bosco,,,,,
SagrafavoriteSagra del baccalà alla Perugina di Badiola,,4 luglio - 13 luglio 2026,2026-07-04,2026-07-13,Badiola,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-del-baccala-alla-perugina-di-badiola,,,,,
SagrafavoriteSagra del pesce sfilettato,,4 luglio - 13 luglio 2026,2026-07-04,2026-07-13,Sant'Arcangelo,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-del-pesce-sfilettato,,,,,
SagrafavoriteSagra del mazzafegato con fiore di zucca,,8 luglio - 12 luglio 2026,2026-07-08,2026-07-12,Città di Castello,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-del-mazzafegato-con-fiore-di-zucca,,,,,
SagrafavoriteCollesanto Antria in Gastronomia,,10 luglio - 19 luglio 2026,2026-07-10,2026-07-19,Magione,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/collesanto-antria-in-gastronomia,,,,,
SagrafavoritePontePattolissima - Sagra dei Fiori di Zucca,,10 luglio - 19 luglio 2026,2026-07-10,2026-07-19,Ponte Pattoli,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/pontepattolissima-sagra-dei-fiori-di-zucca,,,,,
SagrafavoriteSagra Tuttosuino,,10 luglio - 19 luglio 2026,2026-07-10,2026-07-19,Sant'Enea di Perugia,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-tuttosuino,,,,,
SagrafavoriteSagra dei Fiori di Zucca,,10 luglio - 19 luglio 2026,2026-07-10,2026-07-19,Perugia,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-dei-fiori-di-zucca,,,,,
SagrafavoriteSagra del Cinghiale e dell'Arvoltolo,,10 luglio - 19 luglio 2026,2026-07-10,2026-07-19,Marsciano,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-del-cinghiale-e-dell-arvoltolo,,,,,
SagrafavoriteSagra dei bringoli,,11 luglio - 20 luglio 2026,2026-07-11,2026-07-20,Lisciano Niccone,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-dei-bringoli,,,,,
SagrafavoriteFontignano a Tavola,,17 luglio - 26 luglio 2026,2026-07-17,2026-07-26,Fontignano,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/fontignano-a-tavola,,,,,
RievocazionefavoriteFesta del Giacchio,,25 luglio - 3 agosto 2026,2026-07-25,2026-08-03,San Feliciano,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/festa-del-giacchio,,,,,
SagrafavoriteSagra della rocciata e gnocchi fatti a mano,,31 luglio - 16 agosto 2026,2026-07-31,2026-08-16,Foligno,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-della-rocciata-e-gnocchi-fatti-a-mano,,,,,
SagrafavoriteSagra della porchetta e dei fagioli con le Cotiche,,7 agosto - 10 agosto 2026,2026-08-07,2026-08-10,Monte Santa Maria Tiberina,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-della-porchetta-e-dei-fagioli-con-le-cotiche,,,,,
SagrafavoriteMostra mercato e sagra della patata rossa,,8 agosto - 17 agosto 2026,2026-08-08,2026-08-17,Colfiorito,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/mostra-mercato-e-sagra-della-patata-rossa,,,,,
SagrafavoriteSagra del fungo e dei prodotti tipici,,8 agosto - 17 agosto 2026,2026-08-08,2026-08-17,Pianello,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-del-fungo-e-dei-prodotti-tipici,,,,,
RievocazionefavoritePalio dei Terzieri,,10 agosto - 23 agosto 2026,2026-08-10,2026-08-23,Città della Pieve,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/palio-dei-terzieri,,,,,
SagrafavoriteSagra della Fojata e della Attorta,,10 agosto - 14 agosto 2026,2026-08-10,2026-08-14,Sellano,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-della-fojata-e-della-attorta,,,,,
SagrafavoriteSagra dei bigoli,,16 agosto - 18 agosto 2026,2026-08-16,2026-08-18,Costacciaro,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-dei-bigoli,,,,,
SagrafavoriteSagra del gambero e del pesce del lago Trasimeno,,16 agosto - 24 agosto 2026,2026-08-16,2026-08-24,San Savino,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-del-gambero-e-del-pesce-del-lago-trasimeno,,,,,
SagrafavoriteSagra della Porchetta,,22 agosto - 31 agosto 2026,2026-08-22,2026-08-31,Costano,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/sagra-della-porchetta-mphn2oko,,,,,
SagrafavoriteFesta dell’Uva e dei prodotti tipici,,11 settembre - 14 settembre 2026,2026-09-11,2026-09-14,Panicale,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/festa-dell-uva-e-dei-prodotti-tipici,,,,,
SagrafavoriteMostra mercato del tartufo bianco e della patata,,10 ottobre - 19 ottobre 2026,2026-10-10,2026-10-19,Pietralunga,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/mostra-mercato-del-tartufo-bianco-e-della-patata,,,,,
RievocazionefavoriteCorsa delle Botti,,16 ottobre - 18 ottobre 2026,2026-10-16,2026-10-18,Costacciaro,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/corsa-delle-botti,,,,,
SagrafavoriteFestival della Salsiccia Italiana,,16 ottobre - 18 ottobre 2026,2026-10-16,2026-10-18,Gubbio,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/festival-della-salsiccia-italiana,,,,,
SagrafavoriteMostra mercato del sedano nero e sagra della salsiccia,,18 ottobre - 19 ottobre 2026,2026-10-18,2026-10-19,Trevi,Umbria,umbria,Perugia e Valle Umbra,perugia-e-valle-umbra,https://sagr.it/umbria/perugia-e-valle-umbra/eventi/mostra-mercato-del-sedano-nero-e-sagra-della-salsiccia,,,,,
